# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 10:05:52 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_facility like '%K2%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-237 b,K2-237,0,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,2.18053435000,0.00000046000,-0.00000046000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,F6 V,6257.00,100.00,-100.00,0,1.430000,0.060000,-0.070000,0,1.280000,0.030000,-0.040000,0,0.1400,0.0500,-0.0500,0,[Fe/H],4.240000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m04.52s,253.7688479,-28d42m38.10s,-28.7105836,314.99500000,7.22100000,-6.91000000,11.6020000,0.0340000,-0.0340000,10.2170000,0.0230000,-0.0230000,11.4668000,0.0009490,-0.0009490,2024-03-04,2023-03,2024-03-04
K2-237 b,K2-237,0,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,2.18053300000,0.00000070000,-0.00000070000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,F6 V,6257.00,100.00,-100.00,0,1.430000,0.060000,-0.070000,0,1.280000,0.030000,-0.040000,0,0.1400,0.0500,-0.0500,0,[Fe/H],4.240000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m04.52s,253.7688479,-28d42m38.10s,-28.7105836,314.99500000,7.22100000,-6.91000000,11.6020000,0.0340000,-0.0340000,10.2170000,0.0230000,-0.0230000,11.4668000,0.0009490,-0.0009490,2022-01-24,2022-02,2022-01-24
K2-237 b,K2-237,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,2.18053332000,0.00000054000,-0.00000054000,0,0.0355200000,0.0005100000,-0.0006000000,0,16.06246934,0.62770292,-0.54924005,0,1.43300000,0.05600000,-0.04900000,0,434.15360396,34.96112477,-29.24021344,0,1.36600000,0.11000000,-0.09200000,0,Mass,0.030000,0.033000,-0.021000,0,,,,,1759.00,49.00,-42.00,0,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,,6180.00,160.00,-140.00,0,1.236000,0.043000,-0.036000,0,1.256000,0.055000,-0.062000,0,0.3370,0.0760,-0.0760,0,[Fe/H],4.353000,0.022000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m04.52s,253.7688479,-28d42m38.10s,-28.7105836,314.99500000,7.22100000,-6.91000000,11.6020000,0.0340000,-0.0340000,10.2170000,0.0230000,-0.0230000,11.4668000,0.0009490,-0.0009490,2024-11-20,2023-04,2024-11-20
K2-238 b,K2-238,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,3.20466000000,0.00003000000,-0.00003000000,0,0.0460000000,0.0070000000,-0.0060000000,0,14.57170000,1.68135000,-1.56926000,0,1.30000000,0.15000000,-0.14000000,0,273.33380000,41.31790000,-38.13960000,0,0.86000000,0.13000000,-0.12000000,0,Mass,0.000000,,,0,,,,,1587.00,75.00,-76.00,0,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,G2 V,5630.00,78.00,-78.00,0,1.590000,0.160000,-0.160000,0,1.190000,0.080000,-0.080000,0,0.3400,0.0400,-0.0400,0,[Fe/H],4.110000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h10m49.04s,347.7043164,-07d51m27.21s,-7.8575592,537.96300000,,,13.9730000,0.1260000,-0.1260000,12.0320000,0.0330000,-0.0330000,13.6635000,0.0022470,-0.0022470,2018-06-26,2018-08,2018-06-21
K2-238 b,K2-238,0,1,1,Transit,2018,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.20470720000,0.00000230000,-0.00000230000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5342.00,452.30,-452.30,0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h10m49.04s,347.7043164,-07d51m27.21s,-7.8575592,537.96300000,,,13.9730000,0.1260000,-0.1260000,12.0320000,0.0330000,-0.0330000,13.6635000,0.0022470,-0.0022470,2024-01-05,2017-07,2024-01-05
K2-238 b,K2-238,0,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.20469090000,0.00000220000,-0.00000220000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,G2 V,5630.00,78.00,-78.00,0,1.590000,0.160000,-0.160000,0,1.190000,0.080000,-0.080000,0,0.3400,0.0400,-0.0400,0,[Fe/H],4.110000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h10m49.04s,347.7043164,-07d51m27.21s,-7.8575592,537.96300000,,,13.9730000,0.1260000,-0.1260000,12.0320000,0.0330000,-0.0330000,13.6635000,0.0022470,-0.0022470,2024-03-04,2023-03,2024-03-04
K2-239 b,K2-239,1,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,5.24000000000,0.00100000000,-0.00100000000,0,0.0441000000,0.0008000000,-0.0008000000,0,1.10000000,0.10000000,-0.10000000,0,0.09813543,0.00892140,-0.00892140,0,,,,,,,,,,,,,,,,,,502.00,22.00,-18.00,0,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,M3.0 V,3420.00,18.00,-18.00,0,0.360000,0.010000,-0.010000,0,0.400000,0.010000,-0.010000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],4.900000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m22.59s,160.5941265,+04d26m28.95s,4.4413751,31.08490000,0.08310000,-0.08260000,14.6320000,0.1260000,-0.1260000,9.9710000,0.0210000,-0.0210000,13.4367000,0.0006960,-0.0006960,2018-06-26,2018-10,2018-06-21
K2-239 c,K2-239,1,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,7.77500000000,0.00100000000,-0.00100000000,0,0.0576000000,0.0009000000,-0.0009000000,0,1.00000000,0.10000000,-0.10000000,0,0.08921402,0.00892140,-0.00892140,0,,,,,,,,,,,,,,,,,,427.00,24.00,-19.00,0,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,M3.0 V,3420.00,18.00,-18.00,0,0.360000,0.010000,-0.010000,0,0.400000,0.010000,-0.010000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],4.900000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m22.59s,160.5941265,+04d26m28.95s,4.4413751,31.08490000,0.08310000,-0.08260000,14.6320000,0.1260000,-0.1260000,9.9710000,0.0210000,-0.0210000,13.4367000,0.0006960,-0.0006960,2018-06-26,2018-10,2018-06-21
K2-239 d,K2-239,1,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,10.11500000000,0.00100000000,-0.00100000000,0,0.0685000000,0.0012000000,-0.0012000000,0,1.10000000,0.10000000,-0.10000000,0,0.09813543,0.00892140,-0.00892140,0,,,,,,,,,,,,,,,,,,399.00,18.00,-15.00,0,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,M3.0 V,3420.00,18.00,-18.00,0,0.360000,0.010000,-0.010000,0,0.400000,0.010000,-0.010000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],4.900000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m22.59s,160.5941265,+04d26m28.95s,4.4413751,31.08490000,0.08310000,-0.08260000,14.6320000,0.1260000,-0.1260000,9.9710000,0.0210000,-0.0210000,13.4367000,0.0006960,-0.0006960,2018-06-26,2018-10,2018-06-21
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,20.88506000000,0.00027000000,-0.00028000000,0,,,,,5.94000000,0.48000000,-0.50000000,0,0.53000000,0.04300000,-0.04000000,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.249000,0.097000,-0.081000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2019-09-05,2019-09,2019-09-05
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,20.88507500000,,,0,,,,,4.05000000,,,0,0.36131680,,,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5071.00,,,0,0.770000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2015-12-05,2016-01,2015-12-05
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,20.88510000000,0.00030000000,-0.00030000000,0,,,,,5.68000000,0.56000000,-0.56000000,0,0.50673566,0.04995985,-0.04995985,0,19.80000000,4.50000000,-4.40000000,0,0.06229745,0.01415851,-0.01384388,0,Mass,0.000000,,,0,,,,,,,,,1,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,,5743.00,60.00,-60.00,0,1.210000,0.110000,-0.110000,0,1.120000,0.050000,-0.050000,0,0.4200,0.0400,-0.0400,0,[Fe/H],4.290000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2018-12-10,2016-06,2016-05-05
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,20.88508000000,0.00036000000,-0.00036000000,0,0.1542000000,0.0026000000,-0.0026000000,0,5.83000000,0.60000000,-0.60000000,0,0.52011776,0.05352841,-0.05352841,0,,,,,,,,,,,,,,60.1000,12.4000,-12.4000,0,709.00,36.00,-36.00,0,1,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G9 V,5743.00,60.00,-60.00,0,1.210000,0.120000,-0.120000,0,1.120000,0.060000,-0.060000,0,0.4200,0.0400,-0.0400,0,[Fe/H],4.290000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2018-12-10,2016-08,2016-07-07
K2-24 b,K2-24,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...89P/abstract target=ref>Petigura et al. 2018</a>,20.88977000000,0.00034000000,-0.00035000000,0,,,,,5.40000000,0.20000000,-0.20000000,0,0.48175573,0.01784280,-0.01784280,0,19.00000000,2.20000000,-2.10000000,0,0.05978039,0.00692194,-0.00660731,0,Mass,0.060000,0.010000,-0.010000,0,,,,,,,,,1,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...89P/abstract target=ref>Petigura et al. 2018</a>,,5625.00,60.00,-60.00,0,1.160000,0.040000,-0.040000,0,1.070000,0.060000,-0.060000,0,0.3400,0.0400,-0.0400,0,[Fe/H],4.290000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2018-12-10,2018-09,2018-12-13
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...36P/abstract target=ref>Petigura et al. 2016</a>,20.88510000000,0.00030000000,-0.00030000000,0,0.1540000000,0.0020000000,-0.0020000000,0,5.68000000,0.56000000,-0.56000000,0,0.50673566,0.04995985,-0.04995985,0,21.00000000,5.40000000,-5.40000000,0,0.06607306,0.01699021,-0.01699021,0,Mass,0.000000,,,0,60.0000,14.0000,-14.0000,0,767.00,177.00,-177.00,0,1,<a refstr=PETIGURA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...36P/abstract target=ref>Petigura et al. 2016</a>,G3,5743.00,60.00,-60.00,0,1.210000,0.110000,-0.110000,0,1.120000,0.050000,-0.050000,0,0.4200,0.0400,-0.0400,0,[Fe/H],4.290000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2018-12-10,2016-02,2016-02-11
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,20.88977000000,0.00035000000,-0.00035000000,0,,,,,5.40000000,0.20000000,-0.20000000,0,0.48175656,0.01784284,-0.01784284,0,19.00000000,2.20000000,-2.20000000,0,0.05978069,0.00692197,-0.00692197,0,Mass,,,,,52.0000,4.0000,-4.0000,0,686.00,13.00,-13.00,0,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5625.00,60.00,-60.00,0,1.160000,0.040000,-0.040000,0,1.070000,0.060000,-0.060000,0,0.3400,0.0400,-0.0400,0,[Fe/H],4.290000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2025-09-17,2025-06,2025-09-17
K2-24 b,K2-24,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,20.88501600000,0.00041200000,-0.00043800000,0,,,,,5.25597181,0.54599318,-0.30932974,0,0.46890640,0.04871025,-0.02759655,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5744.00,50.00,-50.00,0,1.068173,0.097072,-0.049794,0,1.095122,0.027663,-0.028959,0,0.4400,0.0800,-0.0800,0,[Fe/H],4.410000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m17.63s,242.5734559,-24d59m26.17s,-24.9906029,170.56200000,1.36000000,-1.33800000,11.2750000,0.0190000,-0.0190000,9.1800000,0.0210000,-0.0210000,10.9072000,0.0003000,-0.0003000,2018-12-10,2018-03,2018-02-15
